file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id	experimental_strategy_and_data_subtypes
dg.4DFC/62e2c7ee-7e68-11ee-8b0e-47b2149cc835	HTMA402_2-263.ome.tif	OME-TIFF	141135675	431ca67c06918b870c13e517c922c3d1	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-263.ome.tif	phs002371_image	file	HTA7_967_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_967	
dg.4DFC/62e2ec10-7e68-11ee-979f-9333ee3f9676	HTMA402_2-267.ome.tif	OME-TIFF	141135675	485a0f19df1826d3635489ff0449a4f2	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-267.ome.tif	phs002371_image	file	HTA7_968_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_968	
dg.4DFC/62e30fd8-7e68-11ee-8e7d-53116077c4d2	HTMA402_2-266.ome.tif	OME-TIFF	141135675	93b4ba07456ad30802520e040ad51bb8	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-266.ome.tif	phs002371_image	file	HTA7_968_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_968	
dg.4DFC/62e3333c-7e68-11ee-a776-1b85fc9fe715	HTMA402_2-265.ome.tif	OME-TIFF	141135675	35a30ff8ad81b5b97f5ab7d5edc5ad10	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-265.ome.tif	phs002371_image	file	HTA7_968_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_968	
dg.4DFC/62e357fe-7e68-11ee-8626-6b4018cca45e	HTMA402_2-268.ome.tif	OME-TIFF	141135675	8e5fac4d9e4db53d78316ce0ed8d1a2c	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-268.ome.tif	phs002371_image	file	HTA7_968_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_968	
dg.4DFC/62e37cca-7e68-11ee-9b24-970f0bbaa306	HTMA402_2-271.ome.tif	OME-TIFF	141135675	bf3d629f1948b43513732562564ae5b0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-271.ome.tif	phs002371_image	file	HTA7_969_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_969	
dg.4DFC/62e3a128-7e68-11ee-ac12-ababa7b7f888	HTMA402_2-270.ome.tif	OME-TIFF	141135675	cd6605193baa7096ef5d2b83f31703c6	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-270.ome.tif	phs002371_image	file	HTA7_969_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_969	
dg.4DFC/62e3c52c-7e68-11ee-b54e-cb38bd0884a5	HTMA402_2-272.ome.tif	OME-TIFF	141135675	a65417fc0984942c5590849347a1ba2c	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-272.ome.tif	phs002371_image	file	HTA7_969_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_969	
dg.4DFC/62e3ebf6-7e68-11ee-b0e8-df61a92eccdb	HTMA402_2-269.ome.tif	OME-TIFF	141135675	1d0bb9661deebd576ea744b2a30066ad	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-269.ome.tif	phs002371_image	file	HTA7_969_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_969	
dg.4DFC/62e41018-7e68-11ee-9829-67218e289be3	HTMA402_2-275.ome.tif	OME-TIFF	141135603	6200ea97f22aafc95c97b93700ea7da6	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-275.ome.tif	phs002371_image	file	HTA7_970_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_970	
dg.4DFC/62e43426-7e68-11ee-8731-5f23e3a6d8db	HTMA402_2-276.ome.tif	OME-TIFF	141135603	7973f0e2e6644ebb6265ebfb7977a70b	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-276.ome.tif	phs002371_image	file	HTA7_970_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_970	
dg.4DFC/62e457ee-7e68-11ee-84e3-7378d673e073	HTMA402_2-274.ome.tif	OME-TIFF	141135603	aebc2ff5788107a8965b3487527d539d	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-274.ome.tif	phs002371_image	file	HTA7_970_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_970	
dg.4DFC/62e47b2a-7e68-11ee-89a9-a77b6e7b923e	HTMA402_2-273.ome.tif	OME-TIFF	141135603	b376e343eaa14d4b4183745e7a2fbf19	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-273.ome.tif	phs002371_image	file	HTA7_970_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_970	
dg.4DFC/62e49f9c-7e68-11ee-807a-6fd4a5f5c356	HTMA402_2-279.ome.tif	OME-TIFF	141135639	67c1c44d742783eefaa88e4606f5e830	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-279.ome.tif	phs002371_image	file	HTA7_971_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_971	
dg.4DFC/62e4c3aa-7e68-11ee-8ee9-67120f15e6ad	HTMA402_2-278.ome.tif	OME-TIFF	141135603	01637eac95441479a72493afd4463ad1	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-278.ome.tif	phs002371_image	file	HTA7_971_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_971	
dg.4DFC/62e4e718-7e68-11ee-b3c0-f380cd8b2a00	HTMA402_2-277.ome.tif	OME-TIFF	141135603	de03c0ddf99f8f1824685bda2f6308cc	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-277.ome.tif	phs002371_image	file	HTA7_971_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_971	
dg.4DFC/62e50ad6-7e68-11ee-a221-ab33922a54cc	HTMA402_2-280.ome.tif	OME-TIFF	141135639	fc82b2e60a5e40e583d90a16848292df	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-280.ome.tif	phs002371_image	file	HTA7_971_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_971	
dg.4DFC/62e53588-7e68-11ee-b25c-fbcca1540150	TNPCRC_14.ome.tif	OME-TIFF	92913182323	026dea03ef056d066af346481ac7ac91	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-8/TNPCRC_14.ome.tif	phs002371_image	file	HTA7_972_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e55d7e-7e68-11ee-a615-0f9b16b857f3	HTMA402_2-281.ome.tif	OME-TIFF	141135639	16d80b84a288db6d274adac017a1b6d9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-281.ome.tif	phs002371_image	file	HTA7_972_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e580f6-7e68-11ee-bd4b-73c4c0e7cce3	CRC15.ome.tif	OME-TIFF	80632138969	b3b7386ef2c659558cb5f7d86f59b263	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105/CRC15.ome.tif	phs002371_image	file	HTA7_972_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e5a478-7e68-11ee-a352-bb27338592b9	HTMA402_2-284.ome.tif	OME-TIFF	141135639	81bc79cdda86a6c69e4b6f90618dd446	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-284.ome.tif	phs002371_image	file	HTA7_972_8_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e5cb06-7e68-11ee-b7f4-6745af44ea33	TNPCRC_14.ome.tif	OME-TIFF	105781426104	db7aec21ece79683fda8bc16e59ee02d	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/TNPCRC_14.ome.tif	phs002371_image	file	HTA7_972_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e5ef8c-7e68-11ee-8582-6f58111c4ba1	HTMA402_2-283.ome.tif	OME-TIFF	141135639	b976c149f37ffc0ce382e3bad81835c8	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-283.ome.tif	phs002371_image	file	HTA7_972_7_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e61372-7e68-11ee-8ab1-2faf9ca9dada	HTMA402_2-282.ome.tif	OME-TIFF	141135639	712fb07f54bd59718794584c80bbcc72	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-282.ome.tif	phs002371_image	file	HTA7_972_6_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_972	
dg.4DFC/62e63762-7e68-11ee-b879-47c2a1998c14	HTMA402_2-288.ome.tif	OME-TIFF	141135639	9a50104fb63b76a43802eb833c8e5b49	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-288.ome.tif	phs002371_image	file	HTA7_973_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_973	
dg.4DFC/62e65e18-7e68-11ee-8acb-4f29452ae461	HTMA402_2-285.ome.tif	OME-TIFF	141135639	213089c52e2f37478babca8b0ed5f0c9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-285.ome.tif	phs002371_image	file	HTA7_973_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_973	
dg.4DFC/62e681c2-7e68-11ee-9a14-6f1c45d9b99a	HTMA402_2-287.ome.tif	OME-TIFF	141135639	34abf40e9df409ab3c5941773f7b4811	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-287.ome.tif	phs002371_image	file	HTA7_973_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_973	
dg.4DFC/62e6a56c-7e68-11ee-ac35-67610a61c5f1	HTMA402_2-286.ome.tif	OME-TIFF	141135639	c6935bfe7987b30152276420f75f6006	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-286.ome.tif	phs002371_image	file	HTA7_973_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_973	
dg.4DFC/62e6c93e-7e68-11ee-9cda-27b68f4cc6ae	HTMA402_2-292.ome.tif	OME-TIFF	141135603	ac98a8d4303dc1a5cb454b4563f9ce36	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-292.ome.tif	phs002371_image	file	HTA7_974_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_974	
dg.4DFC/62e6ecf2-7e68-11ee-85d1-17f82bfcace7	HTMA402_2-290.ome.tif	OME-TIFF	141135603	df19f2e5146cc931f523fe710aa4cb38	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-290.ome.tif	phs002371_image	file	HTA7_974_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_974	
dg.4DFC/62e71100-7e68-11ee-8b26-6b21ce230776	HTMA402_2-291.ome.tif	OME-TIFF	141135603	f4556bb9e6dbd8c38da1af2dc8fffee3	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-291.ome.tif	phs002371_image	file	HTA7_974_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_974	
dg.4DFC/62e734dc-7e68-11ee-8ecf-f3699f6c0d54	HTMA402_2-289.ome.tif	OME-TIFF	141135567	d71680ba9e9c39229d3706700062f946	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-289.ome.tif	phs002371_image	file	HTA7_974_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_974	
dg.4DFC/62e7582c-7e68-11ee-bfbe-1f7a784b2966	HTMA402_2-295.ome.tif	OME-TIFF	141135639	a581a318984527ba093845dfa714485a	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-295.ome.tif	phs002371_image	file	HTA7_975_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_975	
dg.4DFC/62e77ba4-7e68-11ee-aa42-3b87547570f3	HTMA402_2-296.ome.tif	OME-TIFF	141135639	6d13334608af0a508d741e65acd214f1	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-296.ome.tif	phs002371_image	file	HTA7_975_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_975	
dg.4DFC/62e79f94-7e68-11ee-a241-3764ba070972	HTMA402_2-294.ome.tif	OME-TIFF	141135603	d67aa4d669cadd8aec7c43e7b2208538	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-294.ome.tif	phs002371_image	file	HTA7_975_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_975	
dg.4DFC/62e7c3ca-7e68-11ee-822b-677d2ed7f3f8	HTMA402_2-293.ome.tif	OME-TIFF	141135603	0d21cb5b025afd4f58c54d83b383200c	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-293.ome.tif	phs002371_image	file	HTA7_975_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_975	
dg.4DFC/62e7e800-7e68-11ee-b187-f3cd6af5693b	HTMA402_2-299.ome.tif	OME-TIFF	141135639	da828196e9e545a9c36b1525f2be5941	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-299.ome.tif	phs002371_image	file	HTA7_976_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_976	
dg.4DFC/62e80f1a-7e68-11ee-ae05-536abe3dc9ac	HTMA402_2-298.ome.tif	OME-TIFF	141135639	8a550fe4f500bedda1599b03365be6d4	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-298.ome.tif	phs002371_image	file	HTA7_976_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_976	
dg.4DFC/62e83558-7e68-11ee-8353-b3ba39976402	HTMA402_2-297.ome.tif	OME-TIFF	141135639	58eb8c89a8dc20848537af0586a51117	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-297.ome.tif	phs002371_image	file	HTA7_976_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_976	
dg.4DFC/62e8598e-7e68-11ee-b2b1-db40353cc474	HTMA402_2-300.ome.tif	OME-TIFF	141135639	8c5c5468dc6b461ea4ff57b4fa3052cc	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-300.ome.tif	phs002371_image	file	HTA7_976_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_976	
dg.4DFC/62e87d42-7e68-11ee-b236-df705ad979c7	HTMA402_2-304.ome.tif	OME-TIFF	141135639	ae1844f64d502981f01699edf871912e	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-304.ome.tif	phs002371_image	file	HTA7_977_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_977	
dg.4DFC/62e8a0b0-7e68-11ee-a3a4-f7beb6adec83	HTMA402_2-303.ome.tif	OME-TIFF	141135639	f7c0bd2e14db2e8abbb4bc9f3078d5c5	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-303.ome.tif	phs002371_image	file	HTA7_977_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_977	
dg.4DFC/62e8c798-7e68-11ee-8220-4383f9c47e1c	HTMA402_2-301.ome.tif	OME-TIFF	141135639	4b700d462327441a800924457bfa8b3f	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-301.ome.tif	phs002371_image	file	HTA7_977_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_977	
dg.4DFC/62e8eb24-7e68-11ee-b11b-03be99cac5fa	HTMA402_2-306.ome.tif	OME-TIFF	141135603	ed1030d4750a7dba4c4263c1fb1b4721	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-306.ome.tif	phs002371_image	file	HTA7_978_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_978	
dg.4DFC/62e912fc-7e68-11ee-951a-7b8e7eec0bd9	HTMA402_2-305.ome.tif	OME-TIFF	141135567	8381328e6928efb19777f3de268d04c5	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-305.ome.tif	phs002371_image	file	HTA7_978_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_978	
dg.4DFC/62e9369c-7e68-11ee-8fee-bf37ab40a7af	HTMA402_2-308.ome.tif	OME-TIFF	141135603	774eaa337b49425deb5f0eb992ac4104	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-308.ome.tif	phs002371_image	file	HTA7_978_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_978	
dg.4DFC/62e959e2-7e68-11ee-b692-67ce637849a1	HTMA402_2-307.ome.tif	OME-TIFF	141135603	5999231e2023e8243fbf5e230188c5a9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-307.ome.tif	phs002371_image	file	HTA7_978_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_978	
dg.4DFC/62e97de6-7e68-11ee-aedf-b3326d60b5a6	HTMA402_2-310.ome.tif	OME-TIFF	141135603	fbc2cb6e3623219c581b733ac09aa72a	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-310.ome.tif	phs002371_image	file	HTA7_979_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_979	
dg.4DFC/62e9a24e-7e68-11ee-a408-d300bbfa04a0	HTMA402_2-311.ome.tif	OME-TIFF	141135639	2771ad203790db5e87a62197cf551105	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-311.ome.tif	phs002371_image	file	HTA7_979_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_979	
dg.4DFC/62e9c71a-7e68-11ee-b9f8-f3dd127aeb55	HTMA402_2-312.ome.tif	OME-TIFF	141135639	e79c67adfff2c5baa972132c17d662a7	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-312.ome.tif	phs002371_image	file	HTA7_979_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_979	
dg.4DFC/62e9ebd2-7e68-11ee-be2b-8f752d6ea357	HTMA402_2-316.ome.tif	OME-TIFF	141135639	b20790724f23f239da51e594a4bb39fb	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-316.ome.tif	phs002371_image	file	HTA7_980_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_980	
dg.4DFC/62ea10c6-7e68-11ee-9789-779038b3c791	HTMA402_2-315.ome.tif	OME-TIFF	141135639	142e04b5261737d9dc04aecbd4bd828f	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-315.ome.tif	phs002371_image	file	HTA7_980_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_980	
dg.4DFC/62ea347a-7e68-11ee-82a2-df922b2daea8	HTMA402_2-313.ome.tif	OME-TIFF	141135639	299dbc5e9131c661f0aa98d0feed73ba	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-313.ome.tif	phs002371_image	file	HTA7_980_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_980	
dg.4DFC/62ea57ca-7e68-11ee-8938-7f7403b0c156	HTMA402_2-314.ome.tif	OME-TIFF	141135639	74e8cfd85b6ba93426c3ad879bcb3358	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-314.ome.tif	phs002371_image	file	HTA7_980_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_980	
dg.4DFC/62ea7b2e-7e68-11ee-bf50-2791a144cb10	HTMA402_2-317.ome.tif	OME-TIFF	141135639	a2d2f0e4ec6d5e3767e5498d664b07ec	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-317.ome.tif	phs002371_image	file	HTA7_981_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_981	
dg.4DFC/62ea9faa-7e68-11ee-8b1c-c30027cb544f	HTMA402_2-319.ome.tif	OME-TIFF	141135639	75231c7a360871be1318a036e1f7c701	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-319.ome.tif	phs002371_image	file	HTA7_981_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_981	
dg.4DFC/62eac7b4-7e68-11ee-9e39-1732c6904b5f	HTMA402_2-320.ome.tif	OME-TIFF	141135639	58a59ca25063bf01d3ecfc705ddf63bb	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-320.ome.tif	phs002371_image	file	HTA7_981_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_981	
dg.4DFC/62eaeb4a-7e68-11ee-8570-5f561c74a18c	HTMA402_2-323.ome.tif	OME-TIFF	141135603	0acba5c0d8dbc4b512705edae13a6f7c	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-323.ome.tif	phs002371_image	file	HTA7_982_7_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62eb0f4e-7e68-11ee-a6db-9bb3ac3e3a70	HTMA402_2-324.ome.tif	OME-TIFF	141135603	a47aca50fc05b7968d2ed867a3328624	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-324.ome.tif	phs002371_image	file	HTA7_982_8_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62eb383e-7e68-11ee-88bd-8764af110f20	HTMA402_2-321.ome.tif	OME-TIFF	141135567	7aee7ae3f547e3f996e2319b902cfd7b	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-321.ome.tif	phs002371_image	file	HTA7_982_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62eb5c06-7e68-11ee-a1d2-d319d565452b	HTMA402_2-322.ome.tif	OME-TIFF	141135603	bdca29e624c72241fe5c944a08e8b458	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-322.ome.tif	phs002371_image	file	HTA7_982_6_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62eb8014-7e68-11ee-868b-e3a49c7321f9	TNPCRC_16.ome.tif	OME-TIFF	113650018826	5bf27054429f7e0e70cfb80b07ba09c9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-8/TNPCRC_16.ome.tif	phs002371_image	file	HTA7_982_3_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62eba36e-7e68-11ee-8e30-a3bec28f1c24	CRC17.ome.tif	OME-TIFF	85464013033	9e254e7710c395f7bcb48a6cb72895c2	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/CRC202105/CRC17.ome.tif	phs002371_image	file	HTA7_982_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62ebc704-7e68-11ee-9a1c-a318190786e3	TNPCRC_16.ome.tif	OME-TIFF	129227806928	58f530bfe597a9ea1d999a5d03e122cd	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-9/TNPCRC_16.ome.tif	phs002371_image	file	HTA7_982_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_982	
dg.4DFC/62ebebee-7e68-11ee-a336-63c2facc99ba	HTMA402_2-325.ome.tif	OME-TIFF	141135603	61f54d6eaea1d5057604fd540f3beb00	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-325.ome.tif	phs002371_image	file	HTA7_983_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_983	
dg.4DFC/62ec0f70-7e68-11ee-a2d2-9f49f535701e	HTMA402_2-327.ome.tif	OME-TIFF	141135639	0914896fe87dbca6e6991916b6bb55a3	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-327.ome.tif	phs002371_image	file	HTA7_983_4_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_983	
dg.4DFC/62ec3298-7e68-11ee-be73-03a352cfd295	HTMA402_2-328.ome.tif	OME-TIFF	141135639	a415cb946f7914cb25f3883bdb8ed9e9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-hms/imaging_level_2/73-5/HTMA402_2-328.ome.tif	phs002371_image	file	HTA7_983_5_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA7_983	
