id	participant.id	sample.id	associated_id	data_location	domain_category	domain_description	repository_of_synonym_id	synonym_id	type
ebafeaf3-38cc-5aa6-a420-bed99ff48a6e	7437a7ba-3eba-5ce9-89a4-c2e2836f8fe2		4616818				dbGaP	4616818_dbGaP	synonym
ebbbf6dd-3170-5966-a548-5e5182203191	b6e18663-efd9-545a-9dc6-2b56a7364ec8		PBCCYI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCYI_USI	synonym
ebc6de72-0933-50c3-884a-5cfe03dabce6	64179be0-3439-50c1-945c-43670c1a45d1		PBBUFD	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUFD_USI	synonym
ebe860fe-7c9c-5160-aacc-909d636cbe4c	67359223-7cbd-55ad-83b1-41ea9503e302		4433428				dbGaP	4433428_dbGaP	synonym
ebf1143f-8508-5755-9f3f-21309ae6103e	06215fe7-7d24-5102-825f-a2a41676f7db		4394846				dbGaP	4394846_dbGaP	synonym
ebf6d3e5-56f0-5698-95ef-65e346ff56e8	1f8c8a28-05a1-5b48-993c-f622a437cef0		4686484				dbGaP	4686484_dbGaP	synonym
ebf8a8d1-1f1e-50c2-b34e-5e654f2fabc8	a61cdf4e-978e-593c-8da4-834a4990832c		PBBKIA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBKIA_USI	synonym
ec07fd04-e213-5519-8b10-8b349b436711	6abf636c-04ab-57bc-b2fd-6c1cdaaa9950		PBBMIP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBMIP_USI	synonym
ec21f7b7-506a-589a-9d9f-6c251e5f1b13	6d127dfc-2f7a-5b72-b72c-b2179d834b64		PBCDCC	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCDCC_USI	synonym
ec238d0e-f693-5478-b161-e860ed59ceaa	9147f959-af34-5cf0-ae24-cc0ab9514718		4616923				dbGaP	4616923_dbGaP	synonym
ec286324-757d-5aa8-8802-d81d91152379	48362e06-153f-5ad9-a974-f25433575b9a		4622080				dbGaP	4622080_dbGaP	synonym
ec2e8e49-3f78-537c-a9dc-27aec08dc72b	eb0aab1a-8ec2-595e-a9b2-b1854aa51db5		4414352				dbGaP	4414352_dbGaP	synonym
ec32606b-8f90-507f-aacc-e56eeac124e9	f26aef27-9ec6-5c0f-8acb-0426a0c74d21		PBBWLY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWLY_USI	synonym
ec5227ad-b4aa-553d-bbb7-fd58d8a38594	1a2627ff-3bf5-5f28-99b1-89ad17af3dd4		PBCAFM	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCAFM_USI	synonym
ec58f11b-fee4-5091-99eb-5790f4ea4bb9	606cab7e-0d84-58b2-826f-e75321eefb5f		4616891				dbGaP	4616891_dbGaP	synonym
ec71a8f2-941e-5cf0-b5d7-0153f821a0c6	a9360eb7-3267-5e75-ac4b-4fe3b6b4f07b		PBBUTE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUTE_USI	synonym
ec7cd646-300e-5607-8163-1dfbd52f4f6b	c287b839-998b-5dfc-a556-febc3a3c0d5e		PBBUTJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUTJ_USI	synonym
ec83429d-de8e-5358-bf3f-86782bc37b3c	e6ae09bf-73f3-5818-a3bb-bc57527396e7		PBCAGI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCAGI_USI	synonym
ec856b65-c855-5080-b1f6-0e55e89a2605	fbb37d49-4ebf-5dbc-a704-87cbd21429c6		4616815				dbGaP	4616815_dbGaP	synonym
eca9cdf1-67b9-549e-b394-c84c63b9cee7	dd148d46-f5bd-5911-b93d-671082b6fa02		4645468				dbGaP	4645468_dbGaP	synonym
ecacfc04-b0c3-5f39-ada4-db1c26f28f66	60214248-a222-5a5c-a55c-635355736715		4395019				dbGaP	4395019_dbGaP	synonym
ecb6db4e-db76-5d53-b1ac-7c34f535db0c	92d85701-efb9-5fc0-8e2a-b322bd4976ca		PBBWVA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWVA_USI	synonym
ecd6cc92-8c6d-511f-a1af-deee5c4df73b	8b11c2dc-7947-510c-af82-e1bef1384b7e		4645472				dbGaP	4645472_dbGaP	synonym
ecf46776-8635-5458-8c7d-1cb5fef7eb11	31fc79a1-d5aa-564a-bdd5-796680909836		PBCAIZ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCAIZ_USI	synonym
ed038594-8b92-5b8b-9de0-634ed6a9bcb2	eba60867-22e4-567b-a36c-ddc9b5db63a5		PBBYZL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYZL_USI	synonym
ed07b5be-8c8c-5be1-9c83-8101259ed459	4b6f4df6-7fc6-5a87-9f72-1bb9bc7a1b64		PBCFIH	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCFIH_USI	synonym
ed0a6815-ab14-5890-a69d-e2d583897496	d7c87ff3-fb65-555f-b292-bcea097083a1		4433497				dbGaP	4433497_dbGaP	synonym
ed29ae6a-1cd5-5d9e-8423-03d1fb3d25cb	24122dcc-c81b-55cf-981c-46418df13364		PBCFXX	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCFXX_USI	synonym
ed2e369f-8977-5342-9a28-2d652f982583	2a502aef-2ac0-54d6-9ac7-6b54a9c32afb		4617009				dbGaP	4617009_dbGaP	synonym
ed4080ab-818c-5efe-a176-51fad504e99d	2b144f76-c533-5323-9f72-e5b28d49eb48		PBBHTY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBHTY_USI	synonym
ed59c617-3b84-57fa-81da-8a895ab0ec13	9291006d-c19d-52ad-8c50-b61bc97e2ed4		4660564				dbGaP	4660564_dbGaP	synonym
ed5a3d83-6efe-50a6-955f-e36ec82ab551	fcca7ca9-36c7-54e3-8e8e-6b381c9e2781		4660557				dbGaP	4660557_dbGaP	synonym
ed633339-0108-5bf3-9894-3b654fb26bee	7da6fb91-2512-593c-a7c4-3a6be8bc7cb2		PBBZNE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZNE_USI	synonym
ed69c3e7-9c5b-5354-a25d-afc8c8b28c65	9d0f9d9d-cc55-57f3-97c3-92df5adfb443		PBBUVX	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUVX_USI	synonym
eda91b19-31b3-563c-9e02-0523a80daed3	9177d407-313e-54f2-a4c8-ca566079a199		4360250				dbGaP	4360250_dbGaP	synonym
edabc3d7-3b7f-5bbd-af22-46da70b60a4c	1a3d0ed1-28c4-51f3-a3c4-6b1d419b6d45		4645462				dbGaP	4645462_dbGaP	synonym
edace783-6e34-5d9c-aeaf-d7788f9487b3	e2a1c56a-b21a-5c29-88f6-d6cdb922fba9		4616990				dbGaP	4616990_dbGaP	synonym
edb6d856-4b60-5e1a-8bb9-c297ea7b73ee	a93b23dd-6eb2-509f-a21e-8a578ee7d4b1		PBCJEM	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCJEM_USI	synonym
edc21973-3610-5396-ac7e-12bee07f74a4	778135b6-0f6f-5d3b-874f-e19fb2153aa3		4686456				dbGaP	4686456_dbGaP	synonym
edefbaf3-57f0-5a3b-8642-bbb79df42844	f3badbda-79c5-5a1a-b17c-a84e6a44407e		4660480				dbGaP	4660480_dbGaP	synonym
edefdb3b-b0de-5b71-9390-ce8689c71124	9ceb74ef-5568-553b-9084-08e74cd35ed8		4645317				dbGaP	4645317_dbGaP	synonym
ee0ad9c8-75b2-5d32-8f24-16d6cf3f9ebd	b3b30ec8-9abe-5cbd-b439-e40bdeb0829e		4360302				dbGaP	4360302_dbGaP	synonym
ee0d6efa-d70c-5880-8e0e-e9f268d87c41	03eb15cc-cee5-576d-b45c-7cfe0de6e23e		PBBPMY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPMY_USI	synonym
ee1232c7-ca00-5329-b122-3b5ca0b16d73	d2e2dd00-4157-55be-accb-96daf1938d17		PBBRWJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBRWJ_USI	synonym
ee283382-8854-56bb-99f0-aa4bf843e2dc	65b39504-4c5b-5d9f-af3b-bf432fe83af8		4414383				dbGaP	4414383_dbGaP	synonym
ee3627f0-31df-5604-8f51-559b25f0e18e	b4c7a145-8d5e-5837-944f-3114a300824f		PBBWNN	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWNN_USI	synonym
ee380b91-3015-5d0e-8eea-4136868a153c	557fd3cf-d28a-5b76-b01c-919f978b1d8f		4433512				dbGaP	4433512_dbGaP	synonym
ee3b750d-3b29-5b36-8dce-1207f8a60898	ebb6ead8-7771-5d16-a2c5-10c9df4c7af6		PBBLXA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBLXA_USI	synonym
ee49fce4-80b1-5d84-971e-3cbd2c427223	0d0c6339-cacf-55f4-bc87-76d750456899		PBCCLC	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCLC_USI	synonym
ee4b2f4b-2314-5d29-a4a5-e779e564dd80	a74ffbae-8480-532b-ae6a-ae910f2f8615		4395007				dbGaP	4395007_dbGaP	synonym
ee4c6328-8d85-5415-b35d-312057e11319	e7031d2d-1639-5adb-8781-13ec9d378c4d		4616894				dbGaP	4616894_dbGaP	synonym
ee4cfff5-8de0-56c3-8c40-0b2fb16f7f25	a2bf1996-49fe-5f12-b86c-a1e9fcd67128		4328942				dbGaP	4328942_dbGaP	synonym
ee684cec-4406-599f-b83d-96f7325a1bd7	ac85a9e0-4b39-591b-8ee4-08edaf692d13		4394800				dbGaP	4394800_dbGaP	synonym
ee6e5bff-f41f-594c-ad73-e70ed69d0ba1	43a04a6a-d53f-5163-b3f8-568941b31646		4616834				dbGaP	4616834_dbGaP	synonym
ee792cdb-c9ea-5295-8b03-04039d91f8af	592ac1fd-204f-5355-8e11-e5672d7c1cef		4621985				dbGaP	4621985_dbGaP	synonym
ee869f37-6d0f-55cc-8900-1d5a95513404	258f1fd7-0421-5245-a724-180669d972fe		PBCDHR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCDHR_USI	synonym
ee94b3fa-d00e-5468-bd36-35b802b7da81	745e5fa0-5b7a-5c20-94b9-cfdc3e347257		4686435				dbGaP	4686435_dbGaP	synonym
ee9e6ba6-1782-5a2e-94ab-fed18f298600	7ea4fb6a-8e9f-52a1-b50c-d686883676f7		PBCHTX	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCHTX_USI	synonym
eea675b0-d1a6-5b5a-ae24-ede71c9002cf	12f4b823-59d8-5eb4-b060-cdd6816c4a7a		4360230				dbGaP	4360230_dbGaP	synonym
eeae6d0f-71af-51a2-ad04-a860a932ec8e	b4d0a25a-8ece-5202-bd69-514db1d7c208		PBBJFI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBJFI_USI	synonym
eeb0986c-d23a-5109-bb12-e0f1c7f4eb3e	a1c11f43-e774-5155-ac07-c2d4e2787f76		4645546				dbGaP	4645546_dbGaP	synonym
eebe610b-8ab4-5d16-9dd5-7b61b89b2ced	e36c6f28-0c6a-5752-8507-bae0ee8f40d5		4433437				dbGaP	4433437_dbGaP	synonym
eec064d1-bbf0-5d15-b650-aed2bf03a191	367a553f-4d22-5e54-9fc4-e2ebef0e8000		PBBPKG	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPKG_USI	synonym
eed0d772-1470-57aa-b9a3-71ede84bd3b1	aa8bf132-f914-579d-a451-fc666c93564e		4328792				dbGaP	4328792_dbGaP	synonym
eed355c7-044c-57f1-a2aa-0eb3e3aac65f	9cf567f8-5431-574d-b5ad-b82b0ca9463a		4621996				dbGaP	4621996_dbGaP	synonym
eee00f0a-e3f2-54d7-80d2-e33b2a15c500	b83e3411-8248-55f3-b440-d561c37731d8		4328890				dbGaP	4328890_dbGaP	synonym
eee51c6b-c9d9-58b7-a9b1-ddb8dcde06e9	17bf4fb8-7c49-5823-a782-6f846b128f2f		4328808				dbGaP	4328808_dbGaP	synonym
eeede665-502f-5c68-9a04-5a0317a98b38	fe486a8c-26ab-5a08-9979-e6e6823c5e95		4414317				dbGaP	4414317_dbGaP	synonym
eef560d9-b649-56a3-9de8-91087f6c050c	4c1d8bd0-0f12-557b-b384-f3a2ae63ea7b		4616832				dbGaP	4616832_dbGaP	synonym
ef0b726f-ed20-5e12-93a6-5ad3067421de	c2f02b19-a90d-5cac-bda8-0a8475da6bd2		PBBPXH	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPXH_USI	synonym
ef0db73b-4c93-50bb-8521-909704a5e4bb	8bc96308-4d05-5e39-ba72-18e502eaf77f		4616914				dbGaP	4616914_dbGaP	synonym
ef2280a4-cd1c-563d-b7c2-b0a6b64c7158	b7eade2e-960d-5bd7-b765-8b9ddf40f32c		4394806				dbGaP	4394806_dbGaP	synonym
ef24074d-fa0b-5d12-a6f5-b2d4b16182b0	06c32d36-d8b8-543f-8bdb-9e7e253f0944		PBBPYD	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPYD_USI	synonym
ef2c6841-2539-5342-9486-6f4fbe2ff917	d4c0154a-f7d1-575c-a1f7-8b57ef3398db		4660635				dbGaP	4660635_dbGaP	synonym
ef2dfd1e-d1d6-517b-a38a-b58814f7112c	029892a2-cb26-5a71-98e8-15094ace7dec		4328812				dbGaP	4328812_dbGaP	synonym
ef4cde86-dfaf-52c9-9a33-c31049651f80	e1927468-1a2e-5641-820f-348bba9373c5		4645343				dbGaP	4645343_dbGaP	synonym
ef7a7fd5-984d-5a93-a10f-d8b41bb4a173	5e56beb1-c72f-5a10-a632-2d89748e1462		4622007				dbGaP	4622007_dbGaP	synonym
ef9467c9-37ab-57ff-b1d0-b27ec253b79e	4cbd2222-2ba5-54c5-855b-4ae4b4ff6b59		4414310				dbGaP	4414310_dbGaP	synonym
efaee2fd-7b22-5321-9815-5d2062d45857	aaad7804-86b6-538c-871a-0b09734ef4cc		PBBYKM	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYKM_USI	synonym
efb099f7-5ccc-55fa-82ed-f1eb5ad1449c	2f9a8045-2e6c-5602-97b8-3082b395bb90		PBBSZR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSZR_USI	synonym
efb91279-ab9e-587d-8c07-0b5a7a8feb3d	68807b14-2db8-5d1a-abdc-a31cb69c4d27		4340461				dbGaP	4340461_dbGaP	synonym
efbd4a18-6984-50b3-b8a8-e01d2f43a147	984a133b-360f-54b0-8251-5eb5e7dce8a7		4329029				dbGaP	4329029_dbGaP	synonym
efc684ed-8690-516a-b5f6-c82d75863798	883167d6-a387-5056-b128-43682596ee80		4328785				dbGaP	4328785_dbGaP	synonym
efc8ba81-b1f2-5c5f-a9bc-6953c7034f33	f902d38e-dc11-566a-8945-95bed7fa6919		PBBSCL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSCL_USI	synonym
efcfe836-eba4-53a6-b697-d76dc23e7d92	4aa86c4a-b33f-532f-9166-4b1af522e783		PBBJRI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBJRI_USI	synonym
efdeece3-b70a-5467-9fe9-1d411537302f	bece4f34-d717-586f-86bc-72d5f6efaac2		PBBVUD	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBVUD_USI	synonym
efe6e876-4165-528e-9daa-918b0c0a5398	9291006d-c19d-52ad-8c50-b61bc97e2ed4		PBCGPB	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCGPB_USI	synonym
efeb21ab-3168-5966-af7c-01555892f7e7	14106165-81db-502d-9d6a-73dd47d86c44		PBBXHB	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBXHB_USI	synonym
eff290b8-435b-5639-8e48-71e614397452	e1b158ae-95c7-5ba5-ab1b-2d7f63fc39b7		PBCEDL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCEDL_USI	synonym
eff3f4e0-3ea7-5399-b2f1-1c34920e7dde	531aafb3-dcfe-5744-9c2a-69502cb5be35		PBCEJN	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCEJN_USI	synonym
eff5de74-fcae-589b-a87e-f1423ea09314	46d5e26d-69b1-55b0-adcb-5de7fef58e1f		PBBTEC	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBTEC_USI	synonym
effbacdb-736d-537d-ab6b-0bd26faca364	da92d22a-e501-5f3d-81e3-45cf5a7910fe		PBBNDZ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNDZ_USI	synonym
f01100ba-9d6c-5cef-9301-cb2f151773d2	1d7330f6-46c3-55b7-b2ff-f4ae7483f0e9		PBCFRH	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCFRH_USI	synonym
f012fe4e-99b6-5221-8460-b4aefd4dd530	e06efce0-26af-5824-ae3b-d21c51aa00a8		PBBUYE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUYE_USI	synonym
f015b089-c2cd-5d6e-bf0d-db44ee23ae36	4c3506d6-68a3-5bf8-9ee6-c454ed24535d		4621983				dbGaP	4621983_dbGaP	synonym
f017525e-245b-5120-9753-6690803b671f	735daef6-c10f-56be-a72e-67bd90673918		PBCCSW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCSW_USI	synonym
f023074d-9ca1-5738-b1a6-bfd17dba2382	101d867d-ccfa-5a04-9430-3caaac161615		4616841				dbGaP	4616841_dbGaP	synonym
f02da0f9-06fb-568c-bd8b-7b5cad1c1415	919adc37-c6f4-5043-b9cf-8359fd3f29bd		4645578				dbGaP	4645578_dbGaP	synonym
f0454ec5-d8fa-5240-8c27-80cee76b76bc	c84d619b-e868-5089-b107-8d18e6e6324d		PBBIHD	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIHD_USI	synonym
f0674beb-b446-5692-ba4b-bb57e44c294b	62e66324-a2ed-57e8-afd9-22be1569e907		4328904				dbGaP	4328904_dbGaP	synonym
f085150c-6701-55ef-b7c4-b9e565c90ab5	b96451b3-1320-5086-8759-5f86be5b105b		PBBYGA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYGA_USI	synonym
f09a163b-6aca-542f-b974-c735c5309302	02156746-607b-50a7-a219-8521d69b5940		4660499				dbGaP	4660499_dbGaP	synonym
f0b7dae7-61b8-5210-bf46-f7fe1acda08c	dace32bb-50b6-525d-b4e5-9169158e189e		PBBKZS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBKZS_USI	synonym
f0bbd243-62e7-5c44-a312-5b778de1ddae	aa3d88b7-e77c-5a77-ba63-1e55e5b548ae		PBBYFU	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYFU_USI	synonym
f0e19e51-b791-5eef-a102-effa2a257a18	550e8a41-80d6-568f-aa86-d7146e461bef		PBBIJK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIJK_USI	synonym
f0e80a2c-5f12-5110-a492-b9432aa4ab0c	a7ce566e-5154-5999-9c2c-febfbe58eee1		4622035				dbGaP	4622035_dbGaP	synonym
f103533e-2d8d-5ce4-bd50-743241749b1c	bff3a90b-7d5b-58a0-9fd6-f744ca033cab		PBBPAP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPAP_USI	synonym
f10b43a1-955d-580e-acf4-80c9e2085fa2	b15f3b41-5cc2-52c5-9cf7-4ee99c179e72		PBCEHF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCEHF_USI	synonym
f1442253-de0c-503d-9004-2b7e453fcd7b	0e36a214-7b96-57fc-8c31-3ce19cbd7092		4414316				dbGaP	4414316_dbGaP	synonym
f1561f86-f71f-526c-9acd-b861293f86ad	fcbae630-a8d8-5257-81ec-84a71aaa77fe		4686516				dbGaP	4686516_dbGaP	synonym
f16c5468-6c0d-5a13-9e3a-8cefd8f477a9	20aae9c2-355f-56f9-a511-520de7bd19d7		PBBPNE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPNE_USI	synonym
f16c7dac-0843-53ac-b29f-929bd790c038	986986b3-5795-5664-a8d6-cb5af662f0a0		4636855				dbGaP	4636855_dbGaP	synonym
f179ef59-d3e7-579a-add2-1f4cc2eb8371	5a76ed77-0aac-596a-b60e-afab8e3071da		4622051				dbGaP	4622051_dbGaP	synonym
f181ef7e-fc77-59f5-8efd-0e5a88f1ee5d	0d507768-b1d3-506e-a220-aa4a61b75127		PBBZTL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZTL_USI	synonym
f1887fba-8cf7-58fe-a326-7160fa00bd9e	ebdb27b9-abdc-5875-905a-7b706e7dc2d8		PBBKPJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBKPJ_USI	synonym
f1889dc9-8d8b-59bb-a84c-d4e65e03f964	d039e761-28af-5881-b2cd-f18c3b602f49		PBCGYU	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCGYU_USI	synonym
f18b50fd-7f66-5137-868b-15c2685f1ef4	0156f5b7-4bed-5055-9e87-5b0013c2997d		4645571				dbGaP	4645571_dbGaP	synonym
f1a38a8a-5451-5674-8e91-c1239857851e	8ed4f520-e5df-56cf-8fa7-1878766fe8b4		4616993				dbGaP	4616993_dbGaP	synonym
f1aa7b5c-94bc-5ccb-bcd8-930ad17ab1f4	156879c8-c98b-5d94-91a3-fdf642b29921		4645340				dbGaP	4645340_dbGaP	synonym
f1b699ff-33a5-5770-a1e7-3e850027a12d	ac519ca1-c637-56d3-8843-3b137b622ea8		PBBSFL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSFL_USI	synonym
f1c14ec0-6915-5d6c-af78-3dcffb7c42b0	55cb0032-4bfd-51f0-9055-c4e04cfb0845		PBBMFA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBMFA_USI	synonym
f1c913a2-36e7-5eac-99a5-3c52d20e1bfb	9ddbed2a-76e4-5e54-940a-3b0707a0f4d3		PBBUCK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUCK_USI	synonym
f1d0021c-c3a8-5e14-921d-0b9c500670d7	9696c9e0-4caa-5b5a-8cff-749c5a3723ba		PBBPTS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPTS_USI	synonym
f1e10bc7-b165-5ef9-93ea-e1049b23d376	30152899-2462-5ac2-bd2f-9d66e1009ef9		4452317				dbGaP	4452317_dbGaP	synonym
f1ea52ca-f1bb-5172-9cdb-7c8da042c51a	f4b77b51-8d6d-5b99-839c-40360d79048a		4616950				dbGaP	4616950_dbGaP	synonym
f1f6140c-9957-56af-9dd6-c98e8cd05e1d	71c89b18-ca1d-5f2e-86a0-18b50cafc2ce		4394813				dbGaP	4394813_dbGaP	synonym
f1ffd344-0823-52af-bbfa-95846dc88bbd	a696e1c8-7ebd-5ffd-9020-22c7b0bc8451		PBBNFR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNFR_USI	synonym
f2009b22-bbda-5c00-b120-4d8e5412d6bb	c332a527-2f09-5f82-8d59-8cee881cad3a		PBBNIJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNIJ_USI	synonym
f2030624-f800-562d-abea-f3ac1b008295	3f813968-b3c0-557b-9711-d1969b743a01		PBBKDK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBKDK_USI	synonym
f222758a-b762-56d1-a8f3-872b5bb24732	02afda76-ced3-5645-ace3-aa5ea24526de		4622028				dbGaP	4622028_dbGaP	synonym
f23804e7-0a90-5b7e-9888-45aa8c30041f	64ecf134-fc4d-5c99-aefd-80da06238718		4414272				dbGaP	4414272_dbGaP	synonym
f2591644-c9c5-5908-9f01-cdc860192b51	855eb2c3-d910-55b6-a338-f51ba4cbdd67		PBBUXT	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUXT_USI	synonym
f294a1e3-c899-5ee2-8f52-fd440785c70b	d0c4a642-bd60-591d-836f-9d91ed6fd992		PBBWNB	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWNB_USI	synonym
f296c287-c8a3-530f-b264-6e9e13f8d5ef	90b995a0-e9fd-581e-8287-b07dd1e6d235		4622062				dbGaP	4622062_dbGaP	synonym
f298e620-869b-580b-abc3-58ac08e7d8ba	ca856456-ee58-51e6-b047-c61795e49356		PBBPKM	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPKM_USI	synonym
f2a1a855-3a5f-5124-b49f-302abfd16f53	73d59377-d3be-59d9-8bfe-6f418e337234		4616920				dbGaP	4616920_dbGaP	synonym
f2be2341-b85b-55cb-af5a-2b7598968f84	cc556362-ea43-53d9-9348-efe34b0b7915		PBCHTG	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCHTG_USI	synonym
f2c412e4-d616-514d-8a44-9d095e6f8a3e	aa5818ae-a591-5c77-bcf6-5c7a395c67ce		PBBXTK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBXTK_USI	synonym
f2c425b8-a8df-53a3-b9c1-fea3507245e7	dc18ce95-b1da-5c6e-990f-8989c5f8b80b		PBCJFD	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCJFD_USI	synonym
f2c6ba96-4985-50bc-b320-c430bf44fd30	1057952e-618f-5c0a-8850-ca46cec44ec9		PBBWGG	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWGG_USI	synonym
f2d1404d-0e64-55ab-8a90-c00acbdcff6a	4b31ce03-d422-55ac-aff6-ca2b233a7d0a		PBBYVV	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYVV_USI	synonym
f2d341b5-94f8-528f-b40e-b50accfe537a	f885017f-fa79-52cf-91d0-739ca465c93a		PBBSYU	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSYU_USI	synonym
f30ffc38-d520-599d-84f9-b2afa8d78977	cbd44879-16a6-5258-a63d-22137731565e		4645470				dbGaP	4645470_dbGaP	synonym
f313b937-8956-5426-96d5-2581b7f38d8a	be89bdb5-c38b-5cea-a55c-c708b85861a8		PBCAEG	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCAEG_USI	synonym
f31ee2ed-d397-542c-a2ec-5e8b664be5ef	55404f6f-e72b-58c3-923a-ed97d40c65ab		4645508				dbGaP	4645508_dbGaP	synonym
f32a4310-94d6-5e72-a87d-2ffe2884751d	7d1ddb96-b678-591a-a853-e98ce075d2c3		PBBYJY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYJY_USI	synonym
f330bf75-1e5c-5698-8d98-35d60c183f7d	f0f67633-72d8-5415-9ed5-9faf7c3613d0		PBBPXA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPXA_USI	synonym
f3338e88-3e30-5fff-8b08-192d374daa40	a291e57f-5772-5335-a76e-405471bdce99		PBBWGK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWGK_USI	synonym
