guid	md5	size	acl	authz	urls
dg.4DFC/c19916d8-e4f4-57c0-8088-8e2c02b2c32b	2f9a420ec6119ded66369e9a242b5760	5862578629	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102918_2.fastq.gz
dg.4DFC/c1a9e60e-4e3f-5c03-8697-514ddf1bd335	9a15bb151829d47b62e482d240a104e8	25800416680	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099660_2.fastq.gz
dg.4DFC/c1c66cbe-783e-57af-9e18-489f1c0de581	2676f784166051a228c3955a3c1b7bcf	5363465499	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103089_2.fastq.gz
dg.4DFC/c2014574-f49c-5bfe-aa77-f7b221c20005	96191770cd4c1ac9975ad02bd16560b1	5469093663	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102001_2.fastq.gz
dg.4DFC/c2265141-5995-5515-b2a7-675f7b95b4ab	573e60f1eabe19152155a8ac2d7938cb	5546618673	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102144_2.fastq.gz
dg.4DFC/c23413d5-c44a-5d40-82e4-30b8409ac6a2	145dbcddf27544a7a1e7f1b230b8865c	4094947168	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098058_1.fastq.gz
dg.4DFC/c2672388-c193-5c2b-8ed5-c18f74f0dfd7	f5eaf804e04f51e04b9e457fe4074ed8	6173897542	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102100_2.fastq.gz
dg.4DFC/c28258f8-c5bf-586c-ade1-65d6ef282576	40864f859412635ea1cec34aa72a61c2	5904362785	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102891_2.fastq.gz
dg.4DFC/c2d2b237-c4db-5e50-842e-2ddb035ad6f0	11f3134ba4d6fe06829f4ccf3cd838b3	7174309905	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102987_2.fastq.gz
dg.4DFC/c33490ae-688a-5aab-b845-645158aa9dcc	ad8600610e1540460ebc6ac13538f310	5631794367	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102061_2.fastq.gz
dg.4DFC/c36f1683-4297-55e9-b373-328210927adc	9c0feb28ddcdd79a2e44fd14c276e528	6454079643	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102895_1.fastq.gz
dg.4DFC/c3e2fc6f-5241-5779-bd53-289e547ea5c3	d582af5b24fc55403138ce6f58edd37f	5934642330	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099670_2.fastq.gz
dg.4DFC/c3eeb136-cffe-5cec-8995-a3aa0c27298b	771e355bd618b37de6650370ec5a1324	4196459261	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096175_2.fastq.gz
dg.4DFC/c4850320-4f96-5b7c-b9c5-253755241563	c64af012de77e243aa6fd099057d3515	3734595835	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102914_2.fastq.gz
dg.4DFC/c491f76a-3ed5-521f-a0cf-c210b425b48e	4a96c8773912713cea50266a523f55d4	6113826735	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102145_1.fastq.gz
dg.4DFC/c49d7307-0323-5b73-93c1-28a553e77a6d	7357d4000439688f5f4236e43695ff5a	6112019763	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102004_1.fastq.gz
dg.4DFC/c5d5aa23-b5c7-533a-9caa-9d1bc70bb3cd	62976972fa9bfd4ef5eb6c3957846ae9	7352251922	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101985_1.fastq.gz
dg.4DFC/c70460cf-baaf-5181-a1f4-4c7563d53131	249b76eb4d5e47063b252e12b3c2468d	5512893419	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099697_2.fastq.gz
dg.4DFC/c759571e-91f7-50f7-94a2-7c85302ee7dc	974f049164ac817d65c8215f514d7c7f	6875835749	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102875_2.fastq.gz
dg.4DFC/c786b3b0-45f7-5068-aa94-390e2a73ad80	bbd1ede47d96554535f6d346384f77e5	4646731886	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103091_1.fastq.gz
dg.4DFC/c80c7945-afd6-5f40-b89a-696101782995	79f642034155899799a33d970b1aef7a	4843480821	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099688_2.fastq.gz
dg.4DFC/c883eb0e-fd72-5f73-9082-2882ee30aa98	98aebc05c2db35882ec1ffb4ef8b4438	4860985492	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102092_1.fastq.gz
dg.4DFC/c891bffc-673e-5626-8416-e588e0a74096	1a8cd5fb6be9ffc47260b95d5dcb6ae0	6093413018	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098106_2.fastq.gz
dg.4DFC/c92d8c7b-6f62-5bbd-bf08-490138942076	729a488ae069b5e43fc121505d7910ce	6118438645	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102139_2.fastq.gz
dg.4DFC/c9673977-7687-5fce-b876-a27d3173b2c3	e4864ad4c5646eb66acc4025755ad763	4574817374	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102967_1.fastq.gz
dg.4DFC/c9736def-ad22-5233-b45e-28a91671271c	2384779ae7b966b97c5db6db523e662f	3162979120	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096185_2.fastq.gz
dg.4DFC/ca3448b2-b418-5246-a9d8-a9e18b3c3f12	2083cd0dd5bd5702d01a5a2fd2c326a6	7211870611	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102934_2.fastq.gz
dg.4DFC/cabb9538-4f07-58a3-bfaa-874ccf3cb7ae	a687f824c6182b3247db266f82b1b48b	5671889374	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102075_2.fastq.gz
dg.4DFC/cae84d24-ba66-516b-880b-35a191ca64d3	c793dcc6c3fdd50093052ce2cf801341	7076939927	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102086_1.fastq.gz
dg.4DFC/caeee208-075a-5506-a35f-1c6e745b5f18	79730b0d4fb57eb616d2d3777bbf753e	5442366212	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102969_1.fastq.gz
dg.4DFC/cb232df7-12ab-5fdb-a8e6-839f594d2c9a	e2ace2906d5f60ac4eea0016e61b09d9	5479645719	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099699_2.fastq.gz
dg.4DFC/cb2a0270-223e-5c08-9b9c-392aefd53029	e18b4c4232bde72c2e53008b09c9c3b1	6623955728	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102145_2.fastq.gz
dg.4DFC/cb58cb7c-2715-5009-94cf-84433ec55af0	d1794f9a308af3c27a6346b959709f52	5237473220	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102063_1.fastq.gz
dg.4DFC/cb62a125-7d15-5cdf-ba47-36193dee17bf	b11eaeab6eace13682ad6b812538cb89	6038538716	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101998_2.fastq.gz
dg.4DFC/cb6fedb7-6210-53f0-ac4b-6b9c31b1eb7c	e12dce48b4bfd0471e2ffc797d817398	3541324915	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102026_2.fastq.gz
dg.4DFC/cb7e4b3b-1aea-528d-bda2-b5e72c536f12	2fbb65394deb2b167a2a624a5d874311	6472969465	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099602_2.fastq.gz
dg.4DFC/cba497d4-4053-523f-b16c-a15e3ee64128	0a02e2b0b95947e87bf1c852409d9312	5562720035	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102009_1.fastq.gz
dg.4DFC/cbcaefde-3194-5900-b7fa-40e112f62b53	0cd7ce49c7ec2126814f675f2ff991f6	5530376051	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102040_2.fastq.gz
dg.4DFC/cbd994a5-5ae1-59c6-beeb-c84f1424522b	6afd0007c97d8b1b9195543afce70d62	6164045210	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102023_2.fastq.gz
dg.4DFC/cbeb1a9b-44c5-5fd6-9a6f-22a1e67f9865	3785c9c2b360920b9042947afa34e164	6798794234	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102034_1.fastq.gz
dg.4DFC/cbfbc77f-1721-51a8-b163-ea27980cae16	eb7c67634064da692612060ca5ca2826	5044226842	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103091_2.fastq.gz
dg.4DFC/cc037adf-83f2-54ce-9b85-c52e7eaad788	33badc7a9ed607ae1838e7cde75f0c16	4930753509	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102925_1.fastq.gz
dg.4DFC/cc3d6b8b-dde5-5c64-8dbd-5495290e1094	1aff722bafc1a6143f9887a1e12323bf	3941686963	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102051_1.fastq.gz
dg.4DFC/ccd40ca4-b4da-5da4-bcd1-63916d8bf40c	f8f5b49aaa8f4553960328e6b498098c	3194097103	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096155_2.fastq.gz
dg.4DFC/ccf9dfa0-7694-588b-9539-19f8085b83f1	8394698b092fa85460aa5ba1db338a99	7665028478	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102947_2.fastq.gz
dg.4DFC/cd42a0c2-70ae-59d0-a9f6-e421201ec4aa	5021f21c3f65f25068dbfb24366245b7	7242847841	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102985_2.fastq.gz
dg.4DFC/cd9db36a-6c1e-5ccc-b653-3363eb90b486	8acac084722d85e8a11c62d3219d8e2e	6816592071	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098086_1.fastq.gz
dg.4DFC/cdefb819-2b60-506b-8d8d-34cf153b84a8	645adf16b40c659797d91305362c5890	5105267502	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102924_1.fastq.gz
dg.4DFC/cdf69ed8-e9e5-5c19-935e-b7a817b0eba8	1930529f11973544a06ab850dea1a018	7836438131	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102959_2.fastq.gz
dg.4DFC/ce701dd8-2b17-58a0-a08f-8badd1cfa277	27703c79e3b7ce6199cb9ca147ee83f4	8378418142	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102046_1.fastq.gz
dg.4DFC/ce99bafc-1f4e-5322-ab37-ffd2ea8e96d3	d9c20c4e6519a8290d20d9a70846c453	5745956671	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102037_1.fastq.gz
dg.4DFC/ceb60293-198b-57da-b2c5-4e3985dda0f7	445d93977e11b22a22df00d0972ae149	4635298924	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102070_1.fastq.gz
dg.4DFC/cecabb83-d816-5749-bd99-283723c5fb8e	71c9bcabad4694a994ff04b64119b2cc	9261777989	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102008_2.fastq.gz
dg.4DFC/cf782e39-7cc2-5b74-9a2c-d7211d810630	212cc1f069c36b34b4a0f5457a90e659	6783604385	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102882_1.fastq.gz
dg.4DFC/cf9f9d16-3fab-51da-8c0b-0db26419f339	a1220bba36d6f8defaff677c12b9d357	5489000419	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102121_2.fastq.gz
dg.4DFC/cfa6fb5d-523e-5301-8a09-fa8da1d0bc9b	a88bc7efa10884e378ae9c47e9f21b00	3015835942	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096201_2.fastq.gz
dg.4DFC/cfdf0e85-6677-5fa0-85d8-c1c8faa4de16	41e639138c1ad17f7791c60584c06cb5	5341675643	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102949_1.fastq.gz
dg.4DFC/d06d3949-3d8b-56c0-a7d6-415550a16099	d8f41964fe77a158471bff9308f23bf0	7902154422	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102058_2.fastq.gz
dg.4DFC/d0799a14-5c1c-5b23-b258-06150dcb25b8	11a57c1d5dd2274786fdf1e730882c7d	3439716431	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096188_2.fastq.gz
dg.4DFC/d0a347b9-3fbf-5658-bb71-30fbeb85a2d1	c82b40b9612a68e65da13a94f6db2a10	4493328625	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098105_1.fastq.gz
dg.4DFC/d0a98feb-c892-5e99-adbd-467f63588579	bcc69a0c6b50f1c8b3176e4480b71192	5444117422	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099694_1.fastq.gz
dg.4DFC/d0c1df58-9c11-5ba9-a6d8-4376e39f2eb1	55c37bcc75cbba6a546546fa0a44d4b0	7849460316	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102960_2.fastq.gz
dg.4DFC/d0d78c34-4569-5919-9995-9ce02511d744	f148c27438da3294dcd33e2e8389327f	5314209508	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103095_1.fastq.gz
dg.4DFC/d0ec24fd-871a-5a0c-b70f-dbe7eb618a87	aab910a9f0434747af5b11e4547d9b51	6063668981	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099621_2.fastq.gz
dg.4DFC/d0f15fc5-2e01-5aa9-8dcf-a832f16c2e44	bfd74bfdece7dd6c4d7409000d8759f2	5479215861	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098071_2.fastq.gz
dg.4DFC/d1149a3f-fb0a-55dc-82c0-9ff1389e95fe	e301d4cd68e148ed5b6f7e21e59c331d	7182043554	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098083_2.fastq.gz
dg.4DFC/d174e5a1-56b4-5249-9533-551ef9be3466	96c98113592e3216e6c73160696d9674	6419712142	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099605_2.fastq.gz
dg.4DFC/d1a80123-678f-5bc2-b23b-dd1be626e3bb	9f9c5cec18e185d95bf201e55b6db776	5253160220	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098059_2.fastq.gz
dg.4DFC/d1aa2117-bb41-5a0a-a5d9-aa0daeea4abe	e5f295ae7c425fb21195e7ecaa38fd9c	5982773193	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102035_2.fastq.gz
dg.4DFC/d1f20c68-6a74-572e-b9ba-97943370651f	518f75a8653fab1577de3a4aa8a239a4	5125496181	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102912_1.fastq.gz
dg.4DFC/d24b8f78-7b66-5469-bb8a-44a353b5b241	1c0b4ec67e2133d6c8126ee66be14235	5698001540	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098108_1.fastq.gz
dg.4DFC/d264d5e6-8af6-599c-800b-0baee4bf3b7a	a8325b481f4c15b8a740163df3101c22	6475406624	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102146_2.fastq.gz
dg.4DFC/d26a7a11-20fb-5887-b91e-ef73e1599a97	4f43badd5086695201fb7d48715c9764	7567485691	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102044_1.fastq.gz
dg.4DFC/d2b76580-58b9-50b6-b71f-0385eeb7797f	a35539edb937bcf7c570b25b3fec67f8	8365961963	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099675_1.fastq.gz
dg.4DFC/d3246b30-3721-50e6-812e-56b59080afda	a8370cdc7c837376dadda550873ae601	2835617339	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096177_1.fastq.gz
dg.4DFC/d35813c2-775a-56b0-90c3-5861ad7fbb75	0aae7a98785991afad7ad5e5dbb8b1aa	5818779168	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102929_2.fastq.gz
dg.4DFC/d377eed8-fcb8-5169-bfcb-a4596403368e	6685f53207b660f7caf86d3eb70757cd	5801534743	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102069_1.fastq.gz
dg.4DFC/d42e0295-602b-50f6-9e71-e25337f57b8f	c4dc335a032235ff46ed736c5ea3c51f	2687834308	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102117_2.fastq.gz
dg.4DFC/d42ec474-e4d5-586e-8e93-934029f12d24	9da08b00f984045ef055dab65d004d33	2723934489	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096160_2.fastq.gz
dg.4DFC/d45f9d96-919b-5419-bf3a-e99a815ef651	a83ad60133bc44bc8ba4fad7ed57f056	7200281011	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102946_1.fastq.gz
dg.4DFC/d4605004-b82c-57ae-9554-f95467f5868a	5631da9ee95e40b49cc205cda3644632	18375321115	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099600_1.fastq.gz
dg.4DFC/d49fc23e-aa87-5267-9f85-6d5aaa22ea8b	e15b46f3d0aacc398b2fbf252abae440	5125845981	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102954_2.fastq.gz
dg.4DFC/d4a6ecbb-5031-5f50-90d6-c6aad975e389	f6e8f1df74e25c813d1631fd63713bdd	3610571188	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096193_2.fastq.gz
dg.4DFC/d58e4b89-8d9c-5a96-8f8d-accf0ff16c65	1fbca5a8238d728f2150f2e3af91b4d7	4044691098	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099664_1.fastq.gz
dg.4DFC/d5e987ec-26fb-54aa-a638-7d68d15a787e	bc61b3251435f54b02ea9f272d96d54b	1682347755	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101987_1.fastq.gz
dg.4DFC/d5fab070-de63-54b4-b7c8-26f36f7a8cff	5be306006b455b785620cecab3ed0e7a	5076085211	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102001_1.fastq.gz
dg.4DFC/d609adf7-ab53-5179-81a4-13139681d3a4	8615698f7ac37b456aa32f63b4fa95bf	5853430299	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102102_1.fastq.gz
dg.4DFC/d61da34f-e54d-55d7-8658-3e4c47032569	fce6fc7e40c413ea48151e610598406c	6530966782	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102015_2.fastq.gz
dg.4DFC/d67f83a7-b436-5457-9b42-3f673f2faecf	be2ab8bf0baf49df9adcdcf8bbd95434	5697284634	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102090_1.fastq.gz
dg.4DFC/d7fc35a0-9cd8-5869-bd8a-40a691d14d4b	b7185b965ea38c89c5aa2bd6946898ae	6140125999	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102029_1.fastq.gz
dg.4DFC/d839a545-ffc4-4b64-a4f1-b1ccb375ea0c	a06f2ffb2f3e3e4f02832f0252158ba4	29711	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/01-T-DOXRV-LN-A.RCC
dg.4DFC/d84a331d-c70c-42f6-8a3f-c5a338297816	d334544a71400b5c69097b5241485b9f	29652	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/02-T-DOXRV-LN-A.RCC
dg.4DFC/d88ed259-1f8a-5385-9a4c-d2c610c118d6	27eac9ad58e83d53609444f56ebc1daa	4364468910	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098056_1.fastq.gz
dg.4DFC/d8c401fc-3a1b-5c58-8e46-aec71a2e2c41	9c9538fd14c34f4bb4826ab5b63ca284	7988217073	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102072_2.fastq.gz
dg.4DFC/d8ce766b-cb7a-5840-8951-313fddb4cd06	3d504a3e6a0d3231b710b1b745ed0a5e	5476135361	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102119_2.fastq.gz
dg.4DFC/d9864918-ff67-5846-b9bd-c3acabc3dc62	4c03d9be7a84a72596281ac1d01551cf	6168749275	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102030_1.fastq.gz
dg.4DFC/d9892f06-2aed-5810-b4c9-29af06a0a40e	e29620b365a2de312c3e9df3b899e063	6057325039	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098063_2.fastq.gz
dg.4DFC/d99956ef-6424-5eea-9f26-b4d6259539f4	a2918ca4fc9c79577bc0e67bcd6c4dcb	21273214672	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099606_2.fastq.gz
dg.4DFC/d9bbf318-44b5-58ad-943d-23ab6a3c3dd2	c039d10a6c9f43fb1918bd5978c47279	4230642362	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096173_1.fastq.gz
dg.4DFC/d9f1a252-dd90-5c42-886e-2924a7ded5a5	e4223003f12506ac5f183980c7b94947	6153864403	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098102_1.fastq.gz
dg.4DFC/da268a9b-eb3d-54eb-ba65-bf2f8b8065d8	27dedbc45905e7bd3230d8d46a590c9b	5753701985	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102064_1.fastq.gz
dg.4DFC/da7bcda3-2d74-5b12-a097-74bd8acc8981	b4139920eb8b2f7ce51e3f1f10efb4f5	8759431695	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102906_1.fastq.gz
dg.4DFC/da97d004-fb3b-535e-8bfc-ab681a425517	360fe29e86e1eca0a037b9c9cba292df	5190001560	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098061_2.fastq.gz
dg.4DFC/daed242d-5e9b-5e09-8d13-cd78513f9f52	57f2ea2e6267c38e81078938ae3dc1d2	8280895948	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101993_2.fastq.gz
