id	participant.id	sample.id	repository_of_synonym_id	synonym_id	type
c602687d-d3b3-521d-982e-e892779bb3ad		088b852d-003c-5d89-ad8e-aeed6ad0be7f	BioSample	SAMN07525278	synonym
c6438dad-b513-5a10-9ca3-ebedd7a8b2f1	9e81fd2e-2f85-58d9-abd4-e8c1065dc1ba		dbGaP	2969310	synonym
c69d4857-b80a-5e59-b5e4-1bbae8c13a5b		90e168a0-4d93-5786-a146-851b676b791a	BioSample	SAMN11834725	synonym
c6bf9664-2525-5110-a66b-237ca7e98a50		04ae444f-2226-5f40-ba83-7ab788f41d54	BioSample	SAMN07525097	synonym
c6d53ae1-cf74-5e6b-9440-f52bf2e99370	5fb68d4c-0201-5504-b774-47dee1ee4cb4		dbGaP	2172204	synonym
c7da4888-ec3a-5e36-a8ea-bd503b8ab676		fe515d71-c1ce-5d85-b967-8113a400d5e4	BioSample	SAMN07525178	synonym
c8256eb3-e4e7-504b-ab0c-d665d0a8a694		5616e824-69f5-5e55-af7a-8e4dc9b2dc31	BioSample	SAMN11834718	synonym
c901301e-ad1c-5194-bd4a-bfe88f9036b0	15e637d9-41d8-5b6b-8034-7200bc6f1223		dbGaP	2172232	synonym
c923dfa3-9d6a-572f-8d22-9355071d5c75		af3bbf53-d304-5b2b-9cc4-0a36ae39b9d5	BioSample	SAMN07525176	synonym
c9509ccd-36f8-59a4-9b70-d2f19da49b39		6ed88b96-b946-5456-bc59-8abb58c5c000	BioSample	SAMN11834690	synonym
c9819f70-e40c-5d37-a116-3f9b1da3943f	6c5b9464-07ea-5e60-82c6-230933f641f1		dbGaP	811726	synonym
c9897c34-43ae-51eb-826a-0cf7ea84d1c7		440a0e29-5a78-5469-be3c-d81f724fd3de	BioSample	SAMN11834720	synonym
ca5c1b9a-05fc-5eae-a462-a90aa0cc461b	06b2edcd-92d8-5adc-aaf9-a97623cffe3d		dbGaP	2172262	synonym
cac8f685-4e6c-573a-8c4a-0dbc9cb19e56		9b5afe49-5a7d-5ab2-b629-86e6faf76053	BioSample	SAMN07525247	synonym
cb068008-b797-5bf3-bced-8eb58bef4f86	377fc0a4-d204-5163-a9d7-364baee40332		dbGaP	811830	synonym
cbdc92ba-a828-5786-a926-226a9f0a3d51		e780ff30-c5de-592b-a30f-026b0666c986	BioSample	SAMN11834731	synonym
cc8d2539-cb61-5ada-bf25-0366f483261c	f2d72cc0-5799-5c4b-85d5-d83df46ffaf5		dbGaP	2172174	synonym
cccd4792-36d2-5062-9b4b-cb9523eb6c4b	7270a823-05d9-5a74-a403-f8b323a17d40		dbGaP	2969329	synonym
cd0ba722-ddb2-54e5-88b6-c24df14be1a9		cde78dce-4e54-563d-9136-1c34e6da761e	BioSample	SAMN11834723	synonym
cd0c327a-30a6-510a-b74b-77a58651d6de		080e2451-e657-5fa2-bef4-bea58a75128c	BioSample	SAMN07525314	synonym
cdecf288-33c9-5fac-b1a5-b727d8c7ee38		01f58397-9272-54db-9da6-b3ce3668a82a	BioSample	SAMN11834706	synonym
cf1f7019-17d7-581b-91ca-d0f7d806a147	b007a46e-7fc2-5263-8390-3a6bba2c2e22		dbGaP	2172267	synonym
cf4e53d8-5acb-5a66-90ff-fd13c936a358	8e95f1c6-56bb-5514-9512-cab020ec42cd		dbGaP	2172313	synonym
d064dd54-564f-5d2c-878e-008a4f6a48ff		2ef9e02e-33bb-568d-9135-714dd37029d8	BioSample	SAMN07525196	synonym
d1b72a6e-644b-5298-8bc1-babe94710a06	0fed3dad-ad70-54c4-a18e-db0f8350b3b9		dbGaP	2172264	synonym
d20b1954-5b12-5448-9f84-08e5885dc727	2a833aff-0731-51f2-af18-0576bfe157c9		dbGaP	2969319	synonym
d2422e4a-d4f1-5fb6-a6a6-8bb73227cc29	6b7064cb-8d6a-5175-a908-80f807ff58b7		dbGaP	2172354	synonym
d29f583a-4a23-5007-a89e-da1aa56e1c27	b5285171-9a62-549f-8029-28325da86265		dbGaP	2172396	synonym
d2acc224-3c27-5e51-99bc-f569635bb7bf		6d9b9ef4-a584-5ca6-935a-f1daee2c53c1	BioSample	SAMN07525257	synonym
d48ee925-17c5-518e-bb69-a32856ba17b6	937b5824-d981-5bb4-98b9-ed8e43989099		dbGaP	811708	synonym
d4d07f0b-2947-5cfb-9182-b7c251c5d572	1eecd6ae-a986-59aa-a348-0f9076c7478e		dbGaP	811831	synonym
d4d5fa72-7224-5604-9177-375c1e061704		258b30f6-5462-5e6b-8b77-2fab21c1a86e	BioSample	SAMN07525274	synonym
d4ee25b3-d768-55a1-a37d-5361d0e06668	044f5314-f0fd-5263-8237-b61df2d9652c		dbGaP	2172292	synonym
d63e83c7-9380-5210-8860-b3db02a5557a	47d1b228-e838-522a-8fc1-f9b319dd7b49		dbGaP	2172278	synonym
d6771b58-5196-590c-9141-ba94ddc3b068	8bd20587-0085-5e33-ab6b-34bde6770a94		dbGaP	812210	synonym
d728dc29-96bc-5fff-8f16-5a450829ab99	76d10486-d87b-5c99-9aaf-99db5949150b		dbGaP	2172319	synonym
d78f0f2b-875f-5c7f-9608-f4640c5e6225		4a904e8d-e471-5f93-a967-df644e37f76e	BioSample	SAMN07525087	synonym
d82c90bc-22ad-57c6-906f-502e31722332	a4f2fca8-23b1-52a9-88e9-7e3279f71806		dbGaP	2172163	synonym
d8543f7b-eaeb-5a42-ae7a-be169e96ff8c		718f83a6-4b3a-5ab8-b5c8-4ddd6e4997e8	BioSample	SAMN07525168	synonym
d85727d6-90ab-5ab4-abd7-d2bf3a2190cd	7bfe5717-3a42-534d-809b-ef24bbe9b08f		dbGaP	812253	synonym
d8acac6d-0e01-56c9-85a0-e5ddf76f7f6f	58df3ac2-2ebb-5a24-b519-e05060d770e1		dbGaP	2172172	synonym
db3b7d2f-66d7-5f32-9d4c-f5a7bf0f1f47	07d120c8-2efe-5822-ac2b-c169e867c58e		dbGaP	2172369	synonym
db588269-559d-5156-a3b4-f1b40d643a1b		ca288a47-56c3-5a69-ab2b-08a79c5f0fb4	BioSample	SAMN07525180	synonym
dbee55ee-d437-5ad7-8dc1-47477a56b377		0a1eb121-1fc3-5cbb-a59e-ac8feb5adcc8	BioSample	SAMN07525333	synonym
dd45ec73-5744-526d-9430-ec8111fc0602	577ad517-d529-5554-b52f-ddc9a69c9726		dbGaP	812238	synonym
dd7832ee-0aed-573b-b5e5-a09ff8b14726		7acda5e9-2ea6-56cd-9b10-ed432ed5a0b7	BioSample	SAMN07525187	synonym
dd7ff509-8ef7-5890-922f-bc26809c9786		72514030-da3e-5d3a-bb6a-21033e14c905	BioSample	SAMN11834735	synonym
ddec60ef-c4d6-51d8-88ff-e86ae2cb3b16	bb41f16b-14d4-585f-9d46-cd0e27db6bd4		dbGaP	2172226	synonym
de045aad-63da-5adf-bb2e-282ef3c1b5c2	814e1704-effe-528c-b7b5-df5275a3bf6b		dbGaP	2172316	synonym
de2e2d2e-8d96-5bd3-80a6-9f08e027ff65		2e92be2f-9eaa-5220-84c4-ac605795604d	BioSample	SAMN07525260	synonym
dea4702e-0e02-58fe-8654-67e851c51f8b		b846a002-8741-55e7-b015-67a33dd92c8b	BioSample	SAMN07525188	synonym
df44f70d-3a46-5d1b-aa4c-f3fe595dcb5d	14528ee4-8f8f-5521-9e8c-ee6aecf7c1d0		dbGaP	2172186	synonym
df89047c-25a0-50f3-853d-52336b3cff9d		de01426b-3d3d-59e5-89dd-5cc392f1eea8	BioSample	SAMN07525283	synonym
e088aaa6-8cdc-5dcb-934b-d20651df90a0		8d9c1369-87de-5826-bd5e-e186a25e358d	BioSample	SAMN11834691	synonym
e0d24ab5-f0b0-5399-a3db-a2931bd82551		19607727-e3e6-564f-ad66-8c8fc34af977	BioSample	SAMN07525143	synonym
e0dc9908-f65b-5ed6-96be-70995b92dcf4		ce9866a8-a653-5205-b0a0-dedf23256e6e	BioSample	SAMN07525308	synonym
e0fb59f5-8342-5873-bd67-30dbab0d13a2	7f18de55-5ffd-55ac-8009-aa76f71abe05		dbGaP	812211	synonym
e113c98f-aac8-562f-94e0-75e8140a0473		bbf37a8c-8d71-54b8-8fde-e8cce8af9771	BioSample	SAMN07525195	synonym
e19c4253-1c17-5f46-813f-b342edce62b8	eab471fe-0866-5264-b789-2a3545f87c16		dbGaP	2172237	synonym
e2c1bfc1-3c3c-5321-a62c-5872e6390c6d		a81a55e0-04c9-5368-b6e2-ebc256e7620f	BioSample	SAMN07525330	synonym
e3fa608e-0a79-5e86-ba5b-d176ffb02e7a	a98d3edd-d137-5f71-a954-b2a361859331		dbGaP	2172294	synonym
e47ee54b-0c9d-539f-bb90-fa214366ffca		50ed8802-7bb3-57e4-a762-a11b3ab5c9a4	BioSample	SAMN11834699	synonym
e484565f-396f-500d-a5cd-6794c01756d0		4421f1ad-1868-52d9-ac14-e65dbd609925	BioSample	SAMN07525326	synonym
e49e30c2-e56f-56ea-a8ff-9449e32cd536	f6c89e46-5d0e-53bf-895a-8c5c7e3e2e7d		dbGaP	2172187	synonym
e517158d-707b-52a0-b169-910ae00a8226	79bf6a55-2703-5b0e-8dba-1cdd3305e2b3		dbGaP	2172330	synonym
e520db2d-5cc1-5760-8a85-8dbbc00180ed		5c9366c6-b0de-532f-9697-f5b8047f05b4	BioSample	SAMN07525268	synonym
e815352b-89d8-56f4-817f-a48c3a9f1384		d37af82b-5348-56e9-8b6a-d1dd2f471322	BioSample	SAMN07525291	synonym
e8857997-688a-58af-8f15-21bcc553cdbe	0e999d97-f50b-5f75-8e5d-7d89ae104872		dbGaP	811709	synonym
e8be9e6c-51aa-5bb6-8adb-e423d60f9893		4fa3d647-4b25-560c-8ae7-14ec8af248ae	BioSample	SAMN07525232	synonym
e9dfa140-a628-50c6-b14d-8689399bfd63	2d29efbb-4556-58f5-8952-ff91b6e642fc		dbGaP	2172281	synonym
ea205e43-3187-53ef-9cd2-c47e131b3e86		ed8e801d-6fc8-53a1-a68c-3b32f31df153	BioSample	SAMN11834738	synonym
ea2deff8-9639-5291-974c-720c873e2ed9	e87b8b30-e9ad-5122-a6d1-c101c4cc35bd		dbGaP	2172258	synonym
eb05dba8-f1eb-53a9-8150-881df5daf767	ce3e6dd3-e8ea-5c75-ad9d-770a4e614f34		dbGaP	2172192	synonym
eb070799-40ca-5fda-a3be-f71b79c86112	434ec2fe-f13e-5a36-8f53-79e827132fb1		dbGaP	2172211	synonym
eb6d0869-9d3c-5c07-9d78-cf6eefc0641e	e591f321-2467-5604-b7c6-bff91387ea6a		dbGaP	2172394	synonym
ed010fb1-aafd-561d-81cb-7cf2572eb2e2		d0d99cc9-82b1-511c-b505-102da1947e2e	BioSample	SAMN07525307	synonym
ed6f930a-16bb-5f9b-b171-c0d73a3eb29f		04c78242-8852-54b6-987e-a0b6a24f70f0	BioSample	SAMN11834713	synonym
edfe4715-0e62-5c08-aa03-c8d356b8881f	102861e9-43c3-5ab7-880c-9b27961c0e23		dbGaP	2172277	synonym
ee55f432-8f95-5c63-8abc-0a31d8dbf989		7713b1f2-6213-572c-9c18-35b606bd4ec7	BioSample	SAMN07525096	synonym
ee814635-f038-5817-8899-e79d074bdf74		0b97fd20-ffad-5237-87e9-d04c296cff22	BioSample	SAMN07525252	synonym
ef67c5a2-b2d7-599a-b7e2-47fd7d350712		10b09add-a008-50f0-8131-6afee69b9573	BioSample	SAMN07525223	synonym
ef85376d-243e-551b-8585-ebfc953dca63	7c75131d-5b3c-5b24-949d-0434a8615111		dbGaP	2969316	synonym
f183273d-e523-5dbd-a7ce-c9558e512c9b		9e011b79-9c20-580f-b184-5e5d768da39a	BioSample	SAMN11834715	synonym
f20a81c9-97f5-580d-90f9-63cc8e5032ec		b27eec21-1948-51ae-bbb8-d3da737d1535	BioSample	SAMN07525266	synonym
f250262e-1c20-58dc-af81-3c1ba8122171		e8b6cf02-2c4d-52db-b04e-5c76d2a5078d	BioSample	SAMN07525280	synonym
f255ab75-5ea9-5d17-aab0-2b4738482047		fd9172ea-d21a-5028-aced-b5c05f0988a0	BioSample	SAMN07525302	synonym
f3dc4fb5-42a8-589e-8b58-2aeb9efec113		bd593e4e-deab-581c-8a73-0052beea528d	BioSample	SAMN11834717	synonym
f3f61d12-b58d-5024-919d-07fee7927f60		4caab708-40db-5bdc-9d77-62f4b8577835	BioSample	SAMN07525108	synonym
f551fa7a-cc31-5b0f-89ff-992cbba90c31	38ad21a4-f353-5049-b3f1-2387d44f0fde		dbGaP	812252	synonym
f67a8976-c54f-5c6a-9d7f-313400748783		edd0f0e9-8dd7-5014-b13c-6d8a41d8bf87	BioSample	SAMN07525237	synonym
f6894ad2-0931-5bd0-aeef-78a23db81e0e	f3c319a6-17e5-537c-9145-5df64d73cc55		dbGaP	2172220	synonym
f7b8775c-ee92-5019-922d-fbad9c348d97	8f64ecaf-3d1c-5fe3-848f-25e29da26f35		dbGaP	2172219	synonym
f7eb22da-d63d-58d0-9e8a-6f069441d3d3		dd27ecba-ac7f-50b5-acdb-9defb72c2d14	BioSample	SAMN07525323	synonym
f81e68ec-4480-54a4-a4a1-c7dd98a8ee62	e2f75db7-fc1f-540f-a5a5-647b6fa612ab		dbGaP	2172169	synonym
f85c288d-ae3c-55aa-9f81-40b4bdd21dc3		d5292f87-865b-5dbb-86b3-303d7c1fb7af	BioSample	SAMN07525298	synonym
f8dad862-ef1c-5908-8859-69800f014636		fd08904d-4dba-5c1e-9cfe-7501cb37fffb	BioSample	SAMN07525092	synonym
f9153d3a-d040-537a-9659-52cb768370ad	731a6a4e-08bd-5ced-91f8-098a02ae08d7		dbGaP	2172182	synonym
f91a3bf7-f0c2-5ccb-a5f0-90c369814f35		4cc93da3-8639-58b2-9b1b-e73412ce0866	BioSample	SAMN07525186	synonym
f945fd47-9fc4-54f7-b719-ca95da5fd6a2	9aeca567-f152-5a7f-abdd-7799e35e9c71		dbGaP	2172160	synonym
fb4fd30f-9c55-5e53-90b1-b12af364fad1		8fc27a27-ac58-5b90-9879-c47a535728c6	BioSample	SAMN07525174	synonym
fbdafd98-d6ca-525e-9ac8-593b25c298d6	dee1d88b-209d-5617-b5b6-7ab2052d0ac3		dbGaP	2172188	synonym
fc71dc32-c0a0-5136-8558-f25e5b4e3c0c		158ab358-6962-5162-9d7a-01bb7fbd6c88	BioSample	SAMN07525202	synonym
fe5791a6-6682-5b5e-9a36-2917ca6d1590		56cda5c5-edd2-5ffa-b6ae-db5505bab7c9	BioSample	SAMN07525286	synonym
fede95e7-3782-54df-9b03-dcc53de77e4d		5301a189-8c67-53a3-8559-4678832b2f13	BioSample	SAMN07525227	synonym
ff645ef5-ceb2-56d8-aa66-cb2a9c6f08b7		2577cebb-06c7-5798-b878-0df3b77cfde0	BioSample	SAMN07525163	synonym
